ts,event,job_id,cluster,world_size,note,metadata_json
2025-11-18 12:28:32,submitted,job-e2363ad94688,-,1,"SJF g=1, T_est=1060.00s, batch=64","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much."", ""est_runtime_sec"": 1060.0}"
2025-11-18 12:50:09,submitted,job-0c345af1b09e,-,1,"SJF g=1, T_est=1832.80s, batch=64","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 1832.8}"
2025-11-18 12:50:58,submitted,job-6e1813991580,-,1,"SJF g=1, T_est=64.00s, batch=8","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 64.0}"
2025-11-18 12:56:40,finished,job-c0606d7f44a7,clusterA,2,exit=0,"{""end_ts"": 1763438200.9427843, ""jct_sec"": 2512.9797530174255, ""queued_sec"": 1490.4573814868927}"
2025-11-18 12:56:41,started,job-6e1813991580,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_a'], queued_sec=343.1, T_est=64.00s","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a""], ""queued_sec"": 343.1104619503021, ""started_ts"": 1763438201.7191455, ""est_runtime_sec"": 64.0}"
2025-11-18 12:56:41,started,job-e2363ad94688,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_b'], queued_sec=1689.5, T_est=1060.00s","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_b""], ""queued_sec"": 1689.5341894626617, ""started_ts"": 1763438201.7382822, ""est_runtime_sec"": 1060.0}"
2025-11-18 13:03:00,finished,job-6e1813991580,clusterA,1,exit=0,"{""end_ts"": 1763438580.1208742, ""jct_sec"": 378.4017286300659, ""queued_sec"": 343.1104619503021}"
2025-11-18 13:03:00,started,job-0c345af1b09e,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_a'], queued_sec=770.5, T_est=1832.80s","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_a""], ""queued_sec"": 770.5461091995239, ""started_ts"": 1763438580.1718738, ""est_runtime_sec"": 1832.8}"
2025-11-18 13:03:35,submitted,job-6f20132c8955,-,1,"SJF g=1, T_est=2303.80s, batch=32","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much."", ""est_runtime_sec"": 2303.8}"
2025-11-18 13:04:47,submitted,job-0c5a2fdf98f4,-,2,"SJF g=2, T_est=62.80s, batch=8","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else."", ""est_runtime_sec"": 62.800000000000004}"
2025-11-18 13:07:41,submitted,job-245fc1004220,-,2,"SJF g=2, T_est=2868.80s, batch=32","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 2868.8}"
2025-11-18 13:12:33,submitted,job-071657d4ed7d,-,2,"SJF g=2, T_est=2868.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 2868.8}"
2025-11-18 13:13:02,finished,job-e2363ad94688,clusterA,1,exit=0,"{""end_ts"": 1763439182.1369007, ""jct_sec"": 980.3986184597015, ""queued_sec"": 1689.5341894626617}"
2025-11-18 13:13:02,started,job-6f20132c8955,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_b'], queued_sec=567.3, T_est=2303.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_b""], ""queued_sec"": 567.3475902080536, ""started_ts"": 1763439182.8405502, ""est_runtime_sec"": 2303.8}"
2025-11-18 13:14:05,submitted,job-4c71cf6b2bec,-,2,"SJF g=2, T_est=62.80s, batch=16","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much."", ""est_runtime_sec"": 62.800000000000004}"
2025-11-18 13:24:02,submitted,job-ad7fd28cade2,-,2,"SJF g=2, T_est=62.80s, batch=32","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 62.800000000000004}"
2025-11-18 13:25:04,finished,job-b8524d374f6c,clusterB,1,exit=0,"{""end_ts"": 1763439904.348667, ""jct_sec"": 4517.795807361603, ""queued_sec"": 575.1836540699005}"
2025-11-18 13:25:04,started,job-b3c00a8f928f,clusterB,1,"SJF started_on=clusterB, g=1, nodes=['node_f'], queued_sec=4257.9, T_est=5941.80s","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_f""], ""queued_sec"": 4257.9295246601105, ""started_ts"": 1763439904.639404, ""est_runtime_sec"": 5941.799999999999}"
2025-11-18 13:25:04,submitted,job-6f886ad5cb37,-,1,"SJF g=1, T_est=2303.80s, batch=64","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 2303.8}"
2025-11-18 13:30:02,submitted,job-7745644b5aa7,-,2,"SJF g=2, T_est=2868.80s, batch=64","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please keep the cost reasonable while still maintaining decent speed."", ""est_runtime_sec"": 2868.8}"
2025-11-18 13:30:46,finished,job-0c77c10bad10,clusterA,1,exit=0,"{""end_ts"": 1763440246.259633, ""jct_sec"": 3772.4209883213043, ""queued_sec"": 334.70830726623535}"
2025-11-18 13:30:47,started,job-6f886ad5cb37,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_d'], queued_sec=342.1, T_est=2303.80s","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_d""], ""queued_sec"": 342.09918904304504, ""started_ts"": 1763440247.062348, ""est_runtime_sec"": 2303.8}"
2025-11-18 13:41:16,finished,job-0c345af1b09e,clusterA,1,exit=0,"{""end_ts"": 1763440876.2986982, ""jct_sec"": 2296.1268243789673, ""queued_sec"": 770.5461091995239}"
2025-11-18 13:49:28,finished,job-0ee7f7774fc2,clusterA,1,exit=0,"{""end_ts"": 1763441368.033224, ""jct_sec"": 7709.4146020412445, ""queued_sec"": 160.97984218597412}"
2025-11-18 13:49:28,started,job-0c5a2fdf98f4,clusterA,2,"SJF started_on=clusterA, g=2, nodes=['node_a', 'node_c'], queued_sec=2680.4, T_est=62.80s","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a"", ""node_c""], ""queued_sec"": 2680.350180864334, ""started_ts"": 1763441368.331242, ""est_runtime_sec"": 62.800000000000004}"
