ts,event,job_id,cluster,world_size,note,metadata_json
2025-11-17 17:56:50,submitted,job-8877285ce9cd,-,1,"SJF g=1, T_est=4072.20s, batch=64","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 4072.2000000000003}"
2025-11-17 18:02:45,finished,job-b252b1c38e42,clusterA,1,exit=0,"{""end_ts"": 1763370165.7430968, ""jct_sec"": 3751.030697822571, ""queued_sec"": 0.879375696182251}"
2025-11-17 18:02:46,started,job-8877285ce9cd,clusterA,1,"SJF started_on=clusterA, g=1, nodes=['node_d'], queued_sec=355.6, T_est=4072.20s","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_d""], ""queued_sec"": 355.632381439209, ""started_ts"": 1763370166.3838341, ""est_runtime_sec"": 4072.2000000000003}"
2025-11-17 18:03:03,submitted,job-c22d14cd83d8,-,1,"SJF g=1, T_est=1060.00s, batch=64","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much."", ""est_runtime_sec"": 1060.0}"
2025-11-17 18:24:41,submitted,job-607977aaa84b,-,1,"SJF g=1, T_est=1832.80s, batch=64","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""epochs"": 20, ""batch_size_per_gpu"": 64, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 1832.8}"
2025-11-17 18:25:30,submitted,job-fe614fa0324a,-,1,"SJF g=1, T_est=64.00s, batch=8","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 64.0}"
2025-11-17 18:38:07,submitted,job-d084f1ff00fa,-,1,"SJF g=1, T_est=2303.80s, batch=32","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""Try to share resources fairly with other users, but don’t delay my job too much."", ""est_runtime_sec"": 2303.8}"
2025-11-17 18:39:19,submitted,job-78eb7ac3f658,-,2,"SJF g=2, T_est=62.80s, batch=8","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 8, ""user_request"": ""I need this training to finish as fast as possible. Prioritize performance and speed over everything else."", ""est_runtime_sec"": 62.800000000000004}"
2025-11-17 18:42:13,submitted,job-384cc1f265a2,-,2,"SJF g=2, T_est=2868.80s, batch=32","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""user_request"": ""This job is for testing only — minimal cost and stable runtime are more important than raw speed."", ""est_runtime_sec"": 2868.8}"
2025-11-17 18:47:05,submitted,job-438a84e95366,-,2,"SJF g=2, T_est=2868.80s, batch=16","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 16, ""user_request"": ""Please minimize queue waiting time. Start as soon as a slot is available."", ""est_runtime_sec"": 2868.8}"
