job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-22de28aadea9,clusterB,DistilBERT,SST-2,2,1763481959.1336415,1763492079.0377424,1763498779.7772477,10119.904100894928,6700.739505290985,completed
job-9d21c74b9679,clusterA,ResNet-18,CIFAR-100,1,1763484698.1940248,1763498354.483544,1763499239.4705863,13656.289519309998,884.9870421886444,completed
job-d4d2944f52aa,clusterA,DistilBERT,SST-2,2,1763483300.194238,1763496665.5194848,1763500470.0732152,13365.325246810913,3804.5537304878235,completed
job-7af7af3a176b,clusterA,DeepSpeech2,ARCTIC,4,1763485187.76802,1763500470.9216297,,15283.153609752655,,running
job-5159a589bccc,clusterB,DistilBERT,SST-2,2,1763486246.363851,1763500471.0060573,,14224.642206192017,,running
job-7af7af3a176b,clusterA,DeepSpeech2,ARCTIC,4,1763485187.76802,1763500470.9216297,1763500651.980803,15283.153609752655,181.0591733455658,completed
job-927122577ccd,clusterA,DenseNet-121,TinyImageNet,1,1763486790.3555791,1763500652.2368593,,13861.881280183792,,running
job-b7ab45eecf05,clusterA,DistilBERT,SST-2,1,1763487201.3543608,1763500652.2591183,,13450.904757499695,,running
job-ca431e7bd3f6,clusterA,DeepSpeech2,ARCTIC,1,1763487503.84111,1763500652.280479,,13148.439368963242,,running
job-ca431e7bd3f6,clusterA,DeepSpeech2,ARCTIC,1,1763487503.84111,1763500652.280479,1763500892.1667652,13148.439368963242,239.8862862586975,completed
job-059ce15e7f87,clusterA,EfficientNetV2-S,MNIST,2,1763487548.565534,1763500892.5913801,,13344.025846004486,,running
job-059ce15e7f87,clusterA,EfficientNetV2-S,MNIST,2,1763487548.565534,1763500892.5913801,1763503371.1673791,13344.025846004486,2478.57599902153,completed
job-5c8277534b02,clusterA,DenseNet-121,TinyImageNet,1,1763487602.348892,1763503371.3681126,,15769.019220590591,,running
job-b7ab45eecf05,clusterA,DistilBERT,SST-2,1,1763487201.3543608,1763500652.2591183,1763503852.7163334,13450.904757499695,3200.4572150707245,completed
job-9ad5dfe4f64f,clusterB,DistilBERT,SST-2,2,1763482251.3396926,1763493503.7608364,1763506512.1308308,11252.421143770218,13008.369994401932,completed
job-5159a589bccc,clusterB,DistilBERT,SST-2,2,1763486246.363851,1763500471.0060573,1763513411.4991271,14224.642206192017,12940.493069887161,completed
job-c6aaa0d5dce8,clusterB,DenseNet-121,TinyImageNet,4,1763487634.6863842,1763513412.1046197,,25777.41823554039,,running
