job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-e1146e4f36d0,clusterA,DistilBERT,SST-2,2,1763550944.3389752,1763563107.9121456,1763570852.161152,12163.573170423508,7744.249006271362,completed
job-2193ef4c949a,clusterA,DeepSpeech2,ARCTIC,4,1763547262.9777155,1763570852.7935696,,23589.81585407257,,running
job-2193ef4c949a,clusterA,DeepSpeech2,ARCTIC,4,1763547262.9777155,1763570852.7935696,1763571032.383292,23589.81585407257,179.58972239494324,completed
job-3a8c4ee7d728,clusterA,DeepSpeech2,ARCTIC,4,1763550487.8163097,1763571033.0613961,,20545.245086431503,,running
job-1c06f7494399,clusterB,DeepSpeech2,ARCTIC,4,1763540721.0215337,1763570702.5630953,1763571084.080735,29981.541561603546,381.5176396369934,completed
job-44aae1286451,clusterB,ResNet-18,CIFAR-100,4,1763539764.3226006,1763571086.020516,,31321.697915315628,,running
job-3a8c4ee7d728,clusterA,DeepSpeech2,ARCTIC,4,1763550487.8163097,1763571033.0613961,1763571151.7514472,20545.245086431503,118.69005107879639,completed
job-6d620adff21c,clusterA,ResNet-50,CIFAR-10,4,1763537612.0944407,1763571152.1649795,,33540.07053875923,,running
job-44aae1286451,clusterB,ResNet-18,CIFAR-100,4,1763539764.3226006,1763571086.020516,1763571872.8758852,31321.697915315628,786.8553693294525,completed
job-77d2ecd04b65,clusterB,DenseNet-121,TinyImageNet,4,1763538007.7216344,1763571873.0351574,,33865.31352305412,,running
job-6d620adff21c,clusterA,ResNet-50,CIFAR-10,4,1763537612.0944407,1763571152.1649795,1763573055.3243213,33540.07053875923,1903.1593418121338,completed
job-4d417de02b19,clusterA,DenseNet-121,TinyImageNet,4,1763549710.07481,1763573056.3599727,,23346.2851626873,,running
job-77d2ecd04b65,clusterB,DenseNet-121,TinyImageNet,4,1763538007.7216344,1763571873.0351574,1763574385.1679308,33865.31352305412,2512.132773399353,completed
job-4d417de02b19,clusterA,DenseNet-121,TinyImageNet,4,1763549710.07481,1763573056.3599727,1763575122.7075171,23346.2851626873,2066.3475444316864,completed
